ticket_id,body_len,word_count,num_question,num_exclam,upper_ratio,urgency_hits,kw_refund,kw_cancel,kw_error
TCK-004311,56,11,0,0,0.0222,0,0,0,0
TCK-004312,57,10,1,0,0.0213,0,0,0,0
TCK-004313,64,12,0,0,0.0192,0,0,0,0
TCK-004314,61,10,0,0,0.02,1,0,0,1
TCK-004315,153,23,0,0,0.0547,0,0,0,0
TCK-004316,55,8,0,0,0.0217,1,0,1,0
TCK-004317,87,14,0,0,0.0278,1,0,0,0
TCK-004318,64,12,0,0,0.0192,0,0,0,0
TCK-004319,64,9,0,0,0.037,1,0,0,0
TCK-004320,57,9,1,0,0.0208,0,0,0,0
TCK-004321,55,8,0,0,0.0638,0,0,0,0
TCK-004322,64,9,0,0,0.037,1,0,0,0
TCK-004323,123,21,0,0,0.03,0,0,0,0
TCK-004324,59,10,0,0,0.0204,1,0,0,1
TCK-004325,64,12,0,0,0.0192,0,0,0,0
TCK-004326,157,27,2,0,0.0234,0,0,0,0
TCK-004327,100,16,0,1,0.0247,2,0,1,0
TCK-004328,57,9,1,0,0.0208,0,0,0,0
TCK-004329,51,8,0,0,0.0233,1,0,0,1
TCK-004330,59,9,1,0,0.0204,0,0,0,0
TCK-004331,161,27,0,0,0.0227,2,0,0,1
TCK-004332,61,10,0,0,0.02,1,0,1,0
TCK-004333,55,10,0,0,0.0222,0,0,0,0
TCK-004334,51,8,0,0,0.0233,1,0,0,1
TCK-004335,56,10,1,0,0.0217,0,0,0,0
TCK-004336,165,29,0,0,0.0379,0,0,0,1
TCK-004337,100,16,0,1,0.0488,1,0,0,0
TCK-004338,153,23,0,0,0.0238,2,0,1,0
TCK-004339,149,25,0,0,0.0246,0,0,0,0
TCK-004340,61,10,0,0,0.02,1,0,0,1
TCK-004341,62,11,0,0,0.02,1,1,0,0
TCK-004342,62,11,0,0,0.02,1,1,0,0
TCK-004343,64,12,0,0,0.0192,0,0,0,0
TCK-004344,56,11,0,0,0.0222,0,0,0,0
TCK-004345,53,9,0,0,0.0227,0,0,0,0
TCK-004346,171,25,0,0,0.0352,2,0,0,0
TCK-004347,54,10,0,0,0.0233,0,0,0,0
TCK-004348,59,9,1,0,0.0204,0,0,0,0
TCK-004349,123,21,0,0,0.03,0,0,0,0
TCK-004350,100,16,0,1,0.0247,2,0,1,0
TCK-004351,54,10,0,0,0.0233,0,0,0,0
TCK-004352,45,8,0,0,0.027,0,0,0,0
TCK-004353,61,11,0,0,0.0408,0,0,0,1
TCK-004354,61,10,0,0,0.02,1,0,0,1
TCK-004355,46,9,0,0,0.0303,2,0,0,1
TCK-004356,61,10,0,0,0.02,1,0,0,1
TCK-004357,64,9,0,0,0.037,1,0,0,0
TCK-004358,61,10,0,0,0.02,1,0,0,1
TCK-004359,62,11,0,0,0.02,1,1,0,0
TCK-004360,53,9,0,0,0.0227,0,0,0,0
TCK-004361,55,10,0,0,0.0222,0,0,0,0
TCK-004362,105,17,0,0,0.0235,1,0,0,1
TCK-004363,57,9,1,0,0.0208,0,0,0,0
TCK-004364,57,10,1,0,0.0213,0,0,0,0
TCK-004365,90,16,0,0,0.0274,1,0,0,0
TCK-004366,197,34,0,0,0.0252,0,0,0,0
TCK-004367,153,27,0,0,0.0242,0,0,0,0
TCK-004368,155,29,0,0,0.0242,0,0,0,0
TCK-004369,55,8,0,0,0.0217,1,0,1,0
TCK-004370,55,8,0,0,0.0638,0,0,0,0
TCK-004371,155,29,0,0,0.0242,0,0,0,0
TCK-004372,55,8,0,0,0.0638,0,0,0,0
TCK-004373,55,8,0,0,0.0217,1,0,1,0
TCK-004374,56,10,1,0,0.0217,0,0,0,0
TCK-004375,57,10,1,0,0.0213,0,0,0,0
TCK-004376,51,8,0,0,0.0233,1,0,0,1
TCK-004377,57,10,1,0,0.0213,0,0,0,0
TCK-004378,135,25,0,0,0.03,4,0,0,1
TCK-004379,165,29,0,0,0.0379,0,0,0,1
TCK-004380,97,16,0,0,0.0253,0,0,0,0
TCK-004381,57,10,1,0,0.0213,0,0,0,0
TCK-004382,56,10,1,0,0.0217,0,0,0,0
TCK-004383,104,17,1,1,0.0238,1,0,0,0
TCK-004384,97,16,0,0,0.0253,0,0,0,0
TCK-004385,46,9,0,0,0.0303,2,0,0,1
TCK-004386,57,9,1,0,0.0208,0,0,0,0
TCK-004387,46,9,0,0,0.0303,2,0,0,1
TCK-004388,45,8,0,0,0.027,0,0,0,0
TCK-004389,40,7,0,0,0.0303,0,0,0,0
TCK-004390,62,11,0,0,0.02,1,1,0,0
TCK-004391,95,16,0,0,0.039,1,0,0,1
TCK-004392,46,9,0,0,0.0303,2,0,0,1
TCK-004393,53,9,0,0,0.0227,0,0,0,0
TCK-004394,45,8,0,0,0.027,0,0,0,0
TCK-004395,55,10,0,0,0.0222,0,0,0,0
TCK-004396,57,10,1,0,0.0213,0,0,0,0
TCK-004397,45,8,0,0,0.027,0,0,0,0
TCK-004398,56,11,0,0,0.0222,0,0,0,0
TCK-004399,64,9,0,0,0.037,1,0,0,0
TCK-004400,61,11,0,0,0.0408,0,0,0,1
TCK-004401,59,10,0,0,0.0204,1,0,0,1
TCK-004402,55,10,0,0,0.0222,0,0,0,0
TCK-004403,165,27,0,0,0.0224,2,0,0,1
TCK-004404,56,11,0,0,0.0222,0,0,0,0
TCK-004405,56,11,0,0,0.0222,0,0,0,0
TCK-004406,54,10,0,0,0.0233,0,0,0,0
TCK-004407,64,12,0,0,0.0192,0,0,0,0
TCK-004408,55,10,0,0,0.0222,0,0,0,0
TCK-004409,45,8,0,0,0.027,0,0,0,0
TCK-004410,61,11,0,0,0.0408,0,0,0,1
TCK-004411,55,10,0,0,0.0222,0,0,0,0
TCK-004412,56,11,0,0,0.0222,0,0,0,0
TCK-004413,61,11,0,0,0.0408,0,0,0,1
TCK-004414,161,27,0,0,0.0227,2,0,0,1
TCK-004415,53,9,0,0,0.0227,0,0,0,0
TCK-004416,85,13,0,0,0.0282,2,0,0,1
TCK-004417,56,11,0,0,0.0222,0,0,0,0
TCK-004418,54,10,0,0,0.0233,0,0,0,0
TCK-004419,59,9,1,0,0.0204,0,0,0,0
TCK-004420,91,17,0,1,0.0294,3,0,0,1
TCK-004421,59,10,0,0,0.0204,1,0,0,1
TCK-004422,55,8,0,0,0.0217,1,0,1,0
TCK-004423,46,9,0,0,0.0303,2,0,0,1
TCK-004424,161,27,0,0,0.0227,2,0,0,1
TCK-004425,54,10,0,0,0.0233,0,0,0,0
TCK-004426,53,9,0,0,0.0227,0,0,0,0
TCK-004427,57,9,1,0,0.0208,0,0,0,0
TCK-004428,153,23,0,0,0.0238,2,0,1,0
TCK-004429,171,25,0,0,0.0352,2,0,0,0
TCK-004430,56,11,0,0,0.0222,0,0,0,0
TCK-004431,59,10,0,0,0.0204,1,0,0,1
TCK-004432,157,27,2,0,0.0234,0,0,0,0
TCK-004433,195,30,2,0,0.025,1,0,0,0
TCK-004434,161,27,0,0,0.0227,2,0,0,1
TCK-004435,64,9,0,0,0.037,1,0,0,0
TCK-004436,59,10,0,0,0.0204,1,0,0,1
TCK-004437,53,9,0,0,0.0227,0,0,0,0
TCK-004438,62,11,0,0,0.02,1,1,0,0
TCK-004439,53,9,0,0,0.0227,0,0,0,0
TCK-004440,45,8,0,0,0.027,0,0,0,0
TCK-004441,57,9,1,0,0.0208,0,0,0,0
TCK-004442,59,9,1,0,0.0204,0,0,0,0
TCK-004443,105,17,0,0,0.0235,1,0,0,1
TCK-004444,64,9,0,0,0.037,1,0,0,0
TCK-004445,55,10,0,0,0.0222,0,0,0,0
TCK-004446,56,10,1,0,0.0217,0,0,0,0
TCK-004447,54,10,0,0,0.0233,0,0,0,0
TCK-004448,45,8,0,0,0.027,0,0,0,0
TCK-004449,45,8,0,0,0.027,0,0,0,0
TCK-004450,59,10,0,0,0.0204,1,0,0,1
TCK-004451,46,9,0,0,0.0303,2,0,0,1
TCK-004452,90,15,1,0,0.027,1,0,0,0
TCK-004453,54,10,0,0,0.0233,0,0,0,0
TCK-004454,61,11,0,0,0.0408,0,0,0,1
TCK-004455,61,10,0,0,0.02,1,0,0,1
TCK-004456,61,10,0,0,0.02,1,0,1,0
TCK-004457,55,8,0,0,0.0638,0,0,0,0
TCK-004458,55,8,0,0,0.0217,1,0,1,0
TCK-004459,99,15,0,0,0.0488,0,0,0,0
TCK-004460,64,9,0,0,0.037,1,0,0,0
TCK-004461,40,7,0,0,0.0303,0,0,0,0
TCK-004462,56,10,1,0,0.0217,0,0,0,0
TCK-004463,98,17,0,0,0.025,1,0,0,0
TCK-004464,64,9,0,0,0.037,1,0,0,0
TCK-004465,53,9,0,0,0.0227,0,0,0,0
TCK-004466,161,27,0,0,0.0227,2,0,0,1
TCK-004467,64,9,0,0,0.037,1,0,0,0
TCK-004468,100,16,0,1,0.0488,1,0,0,0
TCK-004469,46,9,0,0,0.0303,2,0,0,1
TCK-004470,151,27,0,0,0.025,0,0,0,0
TCK-004471,55,10,0,0,0.0222,0,0,0,0
TCK-004472,55,10,0,0,0.0222,0,0,0,0
TCK-004473,61,10,0,0,0.02,1,0,0,1
TCK-004474,56,11,0,0,0.0222,0,0,0,0
TCK-004475,55,8,0,0,0.0638,0,0,0,0
TCK-004476,57,10,1,0,0.0213,0,0,0,0
TCK-004477,55,10,0,0,0.0222,0,0,0,0
TCK-004478,57,10,1,0,0.0213,0,0,0,0
TCK-004479,64,12,0,0,0.0192,0,0,0,0
TCK-004480,64,12,0,0,0.0192,0,0,0,0
TCK-004481,61,10,0,0,0.02,1,0,1,0
TCK-004482,62,11,0,0,0.02,1,1,0,0
TCK-004483,40,7,0,0,0.0303,0,0,0,0
TCK-004484,64,9,0,0,0.037,1,0,0,0
TCK-004485,64,9,0,0,0.037,1,0,0,0
TCK-004486,45,8,0,0,0.027,0,0,0,0
TCK-004487,51,8,0,0,0.0233,1,0,0,1
TCK-004488,54,10,0,0,0.0233,0,0,0,0
TCK-004489,53,9,0,0,0.0227,0,0,0,0
TCK-004490,59,9,1,0,0.0204,0,0,0,0
TCK-004491,59,9,1,0,0.0204,0,0,0,0
TCK-004492,40,7,0,0,0.0303,0,0,0,0
TCK-004493,55,8,0,0,0.0638,0,0,0,0
TCK-004494,56,11,0,0,0.0222,0,0,0,0
TCK-004495,62,11,0,0,0.02,1,1,0,0
TCK-004496,55,8,0,0,0.0217,1,0,1,0
TCK-004497,57,10,1,0,0.0213,0,0,0,0
TCK-004498,59,9,1,0,0.0204,0,0,0,0
TCK-004499,151,27,0,0,0.025,0,0,0,0
TCK-004500,55,10,0,0,0.0222,0,0,0,0
TCK-004501,55,8,0,0,0.0638,0,0,0,0
TCK-004502,45,8,0,0,0.027,0,0,0,0
TCK-004503,57,10,1,0,0.0213,0,0,0,0
TCK-004504,45,8,0,0,0.027,0,0,0,0
TCK-004505,161,27,0,0,0.0227,2,0,0,1
TCK-004506,54,10,0,0,0.0233,0,0,0,0
TCK-004507,51,8,0,0,0.0233,1,0,0,1
TCK-004508,59,10,0,0,0.0204,1,0,0,1
TCK-004509,45,8,0,0,0.027,0,0,0,0
TCK-004510,62,11,0,0,0.02,1,1,0,0
TCK-004511,46,9,0,0,0.0303,2,0,0,1
TCK-004512,55,8,0,0,0.0638,0,0,0,0
TCK-004513,40,7,0,0,0.0303,0,0,0,0
TCK-004514,64,12,0,0,0.0192,0,0,0,0
TCK-004515,155,27,2,0,0.0238,0,0,0,0
TCK-004516,45,8,0,0,0.027,0,0,0,0
TCK-004517,54,10,0,0,0.0233,0,0,0,0
TCK-004518,57,10,1,0,0.0213,0,0,0,0
TCK-004519,54,10,0,0,0.0233,0,0,0,0
TCK-004520,53,9,0,0,0.0227,0,0,0,0
TCK-004521,57,10,1,0,0.0213,0,0,0,0
TCK-004522,57,10,1,0,0.0213,0,0,0,0
TCK-004523,55,10,0,0,0.0222,0,0,0,0
TCK-004524,59,10,0,0,0.0204,1,0,0,1
TCK-004525,56,10,1,0,0.0217,0,0,0,0
TCK-004526,51,8,0,0,0.0233,1,0,0,1
TCK-004527,61,10,0,0,0.02,1,0,0,1
TCK-004528,155,27,2,0,0.0238,0,0,0,0
TCK-004529,151,27,0,0,0.025,0,0,0,0
TCK-004530,57,10,1,0,0.0213,0,0,0,0
TCK-004531,155,29,0,0,0.0242,0,0,0,0
TCK-004532,40,7,0,0,0.0303,0,0,0,0
TCK-004533,153,23,0,0,0.0238,2,0,1,0
TCK-004534,64,9,0,0,0.037,1,0,0,0
TCK-004535,87,14,0,0,0.0278,1,0,0,0
TCK-004536,56,11,0,0,0.0222,0,0,0,0
TCK-004537,171,25,0,0,0.0352,2,0,0,0
TCK-004538,61,10,0,0,0.02,1,0,0,1
TCK-004539,45,8,0,0,0.027,0,0,0,0
TCK-004540,57,10,1,0,0.0213,0,0,0,0
TCK-004541,62,11,0,0,0.02,1,1,0,0
TCK-004542,64,12,0,0,0.0192,0,0,0,0
TCK-004543,201,34,0,0,0.0247,3,1,0,0
TCK-004544,79,13,0,0,0.0308,1,0,0,0
TCK-004545,55,8,0,0,0.0638,0,0,0,0
TCK-004546,55,8,0,0,0.0217,1,0,1,0
TCK-004547,57,9,1,0,0.0208,0,0,0,0
TCK-004548,54,10,0,0,0.0233,0,0,0,0
TCK-004549,54,10,0,0,0.0233,0,0,0,0
TCK-004550,55,10,0,0,0.0222,0,0,0,0
TCK-004551,64,9,0,0,0.037,1,0,0,0
TCK-004552,59,9,1,0,0.0204,0,0,0,0
TCK-004553,56,10,1,0,0.0217,0,0,0,0
TCK-004554,57,9,1,0,0.0208,0,0,0,0
TCK-004555,109,17,0,1,0.0337,2,0,0,0
TCK-004556,157,27,2,0,0.0234,0,0,0,0
TCK-004557,51,8,0,0,0.0233,1,0,0,1
TCK-004558,100,16,0,1,0.0247,2,0,1,0
TCK-004559,53,9,0,0,0.0227,0,0,0,0
TCK-004560,40,7,0,0,0.0303,0,0,0,0
TCK-004561,55,8,0,0,0.0638,0,0,0,0
TCK-004562,64,12,0,0,0.0192,0,0,0,0
TCK-004563,56,10,1,0,0.0217,0,0,0,0
TCK-004564,53,9,0,0,0.0227,0,0,0,0
TCK-004565,59,10,0,0,0.0204,1,0,0,1
TCK-004566,171,31,0,0,0.0217,0,0,0,0
TCK-004567,57,10,1,0,0.0213,0,0,0,0
TCK-004568,135,25,0,0,0.03,4,0,0,1
TCK-004569,133,23,0,0,0.0278,0,0,0,0
TCK-004570,64,9,0,0,0.037,1,0,0,0
TCK-004571,56,10,1,0,0.0217,0,0,0,0
TCK-004572,64,12,0,0,0.0192,0,0,0,0
TCK-004573,135,25,0,0,0.03,4,0,0,1
TCK-004574,165,29,0,0,0.0379,0,0,0,1
TCK-004575,171,25,0,0,0.0352,2,0,0,0
TCK-004576,55,10,0,0,0.0222,0,0,0,0
TCK-004577,153,27,0,0,0.0242,0,0,0,0
TCK-004578,155,27,2,0,0.0238,0,0,0,0
TCK-004579,61,10,0,0,0.02,1,0,1,0
TCK-004580,40,7,0,0,0.0303,0,0,0,0
TCK-004581,61,10,0,0,0.02,1,0,0,1
TCK-004582,53,9,0,0,0.0227,0,0,0,0
TCK-004583,64,9,0,0,0.037,1,0,0,0
TCK-004584,64,9,0,0,0.037,1,0,0,0
TCK-004585,135,25,0,0,0.03,4,0,0,1
TCK-004586,55,8,0,0,0.0638,0,0,0,0
TCK-004587,161,27,0,0,0.0227,2,0,0,1
TCK-004588,62,11,0,0,0.02,1,1,0,0
TCK-004589,54,10,0,0,0.0233,0,0,0,0
TCK-004590,61,10,0,0,0.02,1,0,0,1
TCK-004591,55,8,0,0,0.0638,0,0,0,0
TCK-004592,59,9,1,0,0.0204,0,0,0,0
TCK-004593,61,11,0,0,0.0408,0,0,0,1
TCK-004594,64,9,0,0,0.037,1,0,0,0
TCK-004595,57,10,1,0,0.0213,0,0,0,0
TCK-004596,64,9,0,0,0.037,1,0,0,0
TCK-004597,57,10,1,0,0.0213,0,0,0,0
TCK-004598,191,32,2,0,0.0256,1,0,0,0
TCK-004599,167,29,0,0,0.0224,2,1,0,0
TCK-004600,57,10,1,0,0.0213,0,0,0,0
TCK-004601,59,10,0,0,0.0204,1,0,0,1
TCK-004602,161,27,0,0,0.0227,2,0,0,1
TCK-004603,51,8,0,0,0.0233,1,0,0,1
TCK-004604,55,10,0,0,0.0222,0,0,0,0
TCK-004605,85,15,0,1,0.0294,1,0,0,0
TCK-004606,62,11,0,0,0.02,1,1,0,0
TCK-004607,64,12,0,0,0.0192,0,0,0,0
TCK-004608,56,10,1,0,0.0217,0,0,0,0
TCK-004609,193,32,0,0,0.0255,0,0,0,0
TCK-004610,102,17,1,1,0.0241,1,0,0,0
TCK-004611,99,15,0,0,0.0247,1,0,1,0
TCK-004612,57,10,1,0,0.0213,0,0,0,0
TCK-004613,61,10,0,0,0.02,1,0,0,1
TCK-004614,59,10,0,0,0.0204,1,0,0,1
TCK-004615,59,10,0,0,0.0204,1,0,0,1
TCK-004616,59,9,1,0,0.0204,0,0,0,0
TCK-004617,59,9,1,0,0.0204,0,0,0,0
TCK-004618,64,9,0,0,0.037,1,0,0,0
TCK-004619,55,8,0,0,0.0638,0,0,0,0
TCK-004620,57,9,1,0,0.0208,0,0,0,0
TCK-004621,64,9,0,0,0.037,1,0,0,0
TCK-004622,59,10,0,0,0.0204,1,0,0,1
TCK-004623,55,8,0,0,0.0638,0,0,0,0
TCK-004624,61,10,0,0,0.02,1,0,0,1
TCK-004625,155,27,2,0,0.0238,0,0,0,0
TCK-004626,155,27,2,0,0.0238,0,0,0,0
TCK-004627,59,10,0,0,0.0204,1,0,0,1
TCK-004628,90,16,0,0,0.0294,2,0,0,1
TCK-004629,56,10,1,0,0.0217,0,0,0,0
TCK-004630,40,7,0,0,0.0303,0,0,0,0
TCK-004631,55,8,0,0,0.0217,1,0,1,0
TCK-004632,55,8,0,0,0.0217,1,0,1,0
TCK-004633,40,7,0,0,0.0303,0,0,0,0
TCK-004634,61,10,0,0,0.02,1,0,0,1
TCK-004635,40,7,0,0,0.0303,0,0,0,0
TCK-004636,53,9,0,0,0.0227,0,0,0,0
TCK-004637,55,10,0,0,0.0222,0,0,0,0
TCK-004638,59,9,1,0,0.0204,0,0,0,0
TCK-004639,55,8,0,0,0.0638,0,0,0,0
TCK-004640,135,25,0,0,0.03,4,0,0,1
TCK-004641,53,9,0,0,0.0227,0,0,0,0
TCK-004642,55,10,0,0,0.0222,0,0,0,0
TCK-004643,45,8,0,0,0.027,0,0,0,0
TCK-004644,61,10,0,0,0.02,1,0,0,1
TCK-004645,54,10,0,0,0.0233,0,0,0,0
TCK-004646,55,10,0,0,0.0222,0,0,0,0
TCK-004647,108,16,0,0,0.0337,1,0,0,0
TCK-004648,61,10,0,0,0.02,1,0,0,1
TCK-004649,55,10,0,0,0.0222,0,0,0,0
TCK-004650,45,8,0,0,0.027,0,0,0,0
TCK-004651,56,11,0,0,0.0222,0,0,0,0
TCK-004652,90,16,0,0,0.0274,1,0,0,0
TCK-004653,56,10,1,0,0.0217,0,0,0,0
TCK-004654,53,9,0,0,0.0227,0,0,0,0
TCK-004655,123,21,0,0,0.03,0,0,0,0
TCK-004656,56,11,0,0,0.0222,0,0,0,0
TCK-004657,165,27,0,0,0.0224,2,0,0,1
TCK-004658,54,10,0,0,0.0233,0,0,0,0
TCK-004659,56,11,0,0,0.0222,0,0,0,0
TCK-004660,40,7,0,0,0.0303,0,0,0,0
TCK-004661,56,10,1,0,0.0217,0,0,0,0
TCK-004662,98,17,0,1,0.0253,1,0,0,0
TCK-004663,55,8,0,0,0.0217,1,0,1,0
TCK-004664,56,10,1,0,0.0217,0,0,0,0
TCK-004665,55,10,0,0,0.0222,0,0,0,0
TCK-004666,64,12,0,0,0.0192,0,0,0,0
TCK-004667,61,10,0,0,0.02,1,0,0,1
TCK-004668,54,10,0,0,0.0233,0,0,0,0
TCK-004669,55,10,0,0,0.0222,0,0,0,0
TCK-004670,40,7,0,0,0.0303,0,0,0,0
TCK-004671,64,9,0,0,0.037,1,0,0,0
TCK-004672,64,9,0,0,0.037,1,0,0,0
TCK-004673,55,10,0,0,0.0222,0,0,0,0
TCK-004674,46,9,0,0,0.0303,2,0,0,1
TCK-004675,57,9,1,0,0.0208,0,0,0,0
TCK-004676,64,12,0,0,0.0192,0,0,0,0
TCK-004677,40,7,0,0,0.0303,0,0,0,0
TCK-004678,40,7,0,0,0.0303,0,0,0,0
TCK-004679,46,9,0,0,0.0303,2,0,0,1
TCK-004680,45,8,0,0,0.027,0,0,0,0
TCK-004681,45,8,0,0,0.027,0,0,0,0
TCK-004682,61,11,0,0,0.0408,0,0,0,1
TCK-004683,165,29,0,0,0.0379,0,0,0,1
TCK-004684,54,10,0,0,0.0233,0,0,0,0
TCK-004685,133,23,0,0,0.0278,0,0,0,0
TCK-004686,54,10,0,0,0.0233,0,0,0,0
TCK-004687,153,23,0,0,0.0547,0,0,0,0
TCK-004688,57,9,1,0,0.0208,0,0,0,0
TCK-004689,46,9,0,0,0.0303,2,0,0,1
TCK-004690,55,8,0,0,0.0638,0,0,0,0
TCK-004691,56,10,1,0,0.0217,0,0,0,0
TCK-004692,61,10,0,0,0.02,1,0,1,0
TCK-004693,64,9,0,0,0.037,1,0,0,0
TCK-004694,61,10,0,0,0.02,1,0,0,1
TCK-004695,64,9,0,0,0.037,1,0,0,0
TCK-004696,55,8,0,0,0.0217,1,0,1,0
TCK-004697,55,8,0,0,0.0217,1,0,1,0
TCK-004698,51,8,0,0,0.0233,1,0,0,1
TCK-004699,55,8,0,0,0.0638,0,0,0,0
TCK-004700,62,11,0,0,0.02,1,1,0,0
TCK-004701,45,8,0,0,0.027,0,0,0,0
TCK-004702,64,12,0,0,0.0192,0,0,0,0
TCK-004703,56,10,1,0,0.0217,0,0,0,0
TCK-004704,133,23,0,0,0.0278,0,0,0,0
TCK-004705,55,10,0,0,0.0222,0,0,0,0
TCK-004706,53,9,0,0,0.0227,0,0,0,0
TCK-004707,53,9,0,0,0.0227,0,0,0,0
TCK-004708,57,9,1,0,0.0208,0,0,0,0
TCK-004709,57,10,1,0,0.0213,0,0,0,0
TCK-004710,62,11,0,0,0.02,1,1,0,0
TCK-004711,155,27,2,0,0.0238,0,0,0,0
TCK-004712,64,12,0,0,0.0192,0,0,0,0
TCK-004713,56,11,0,0,0.0222,0,0,0,0
TCK-004714,56,10,1,0,0.0217,0,0,0,0
TCK-004715,61,10,0,0,0.02,1,0,0,1
TCK-004716,89,15,0,0,0.0274,1,0,0,0
TCK-004717,157,25,2,0,0.0231,0,0,0,0
TCK-004718,61,10,0,0,0.02,1,0,0,1
TCK-004719,59,10,0,0,0.0204,1,0,0,1
TCK-004720,57,10,1,0,0.0213,0,0,0,0
TCK-004721,56,10,1,0,0.0217,0,0,0,0
TCK-004722,55,10,0,0,0.0222,0,0,0,0
TCK-004723,96,16,0,0,0.0256,2,1,0,0
TCK-004724,55,10,0,0,0.0222,0,0,0,0
TCK-004725,59,9,1,0,0.0204,0,0,0,0
TCK-004726,51,8,0,0,0.0233,1,0,0,1
TCK-004727,157,27,2,0,0.0234,0,0,0,0
TCK-004728,98,17,0,0,0.025,1,0,0,0
TCK-004729,55,10,0,0,0.0222,0,0,0,0
TCK-004730,167,29,0,0,0.0224,2,1,0,0
TCK-004731,57,10,1,0,0.0213,0,0,0,0
TCK-004732,59,9,1,0,0.0204,0,0,0,0
TCK-004733,45,8,0,0,0.027,0,0,0,0
TCK-004734,54,10,0,0,0.0233,0,0,0,0
TCK-004735,59,9,1,0,0.0204,0,0,0,0
TCK-004736,155,27,2,0,0.0238,0,0,0,0
TCK-004737,61,11,0,0,0.0408,0,0,0,1
TCK-004738,59,9,1,0,0.0204,0,0,0,0
TCK-004739,153,23,0,0,0.0238,2,0,1,0
TCK-004740,90,15,1,0,0.027,1,0,0,0
TCK-004741,61,10,0,0,0.02,1,0,0,1
TCK-004742,56,11,0,0,0.0222,0,0,0,0
TCK-004743,56,11,0,0,0.0222,0,0,0,0
TCK-004744,62,11,0,0,0.02,1,1,0,0
TCK-004745,64,9,0,0,0.037,1,0,0,0
TCK-004746,51,8,0,0,0.0233,1,0,0,1
TCK-004747,59,10,0,0,0.0204,1,0,0,1
TCK-004748,54,10,0,0,0.0233,0,0,0,0
TCK-004749,56,10,1,0,0.0217,0,0,0,0
TCK-004750,55,8,0,0,0.0217,1,0,1,0
TCK-004751,55,10,0,0,0.0222,0,0,0,0
TCK-004752,53,9,0,0,0.0227,0,0,0,0
TCK-004753,64,12,0,0,0.0192,0,0,0,0
TCK-004754,56,11,0,0,0.0222,0,0,0,0
TCK-004755,57,10,1,0,0.0213,0,0,0,0
TCK-004756,64,9,0,0,0.037,1,0,0,0
TCK-004757,55,10,0,0,0.0222,0,0,0,0
TCK-004758,61,11,0,0,0.0408,0,0,0,1
TCK-004759,40,7,0,0,0.0303,0,0,0,0
TCK-004760,167,29,0,0,0.0224,2,1,0,0
TCK-004761,59,10,0,0,0.0204,1,0,0,1
TCK-004762,57,9,1,0,0.0208,0,0,0,0
TCK-004763,56,10,1,0,0.0217,0,0,0,0
TCK-004764,61,11,0,0,0.0408,0,0,0,1
TCK-004765,59,10,0,0,0.0204,1,0,0,1
TCK-004766,59,10,0,0,0.0204,1,0,0,1
TCK-004767,61,10,0,0,0.02,1,0,1,0
TCK-004768,61,10,0,0,0.02,1,0,1,0
TCK-004769,40,7,0,0,0.0303,0,0,0,0
TCK-004770,61,11,0,0,0.0408,0,0,0,1
TCK-004771,57,10,1,0,0.0213,0,0,0,0
TCK-004772,40,7,0,0,0.0303,0,0,0,0
TCK-004773,57,10,1,0,0.0213,0,0,0,0
TCK-004774,123,21,0,0,0.03,0,0,0,0
TCK-004775,95,15,0,0,0.0256,1,0,0,1
TCK-004776,55,8,0,0,0.0638,0,0,0,0
TCK-004777,45,8,0,0,0.027,0,0,0,0
TCK-004778,57,10,1,0,0.0213,0,0,0,0
TCK-004779,62,11,0,0,0.02,1,1,0,0
TCK-004780,59,9,1,0,0.0204,0,0,0,0
TCK-004781,46,9,0,0,0.0303,2,0,0,1
TCK-004782,161,27,0,0,0.0227,2,0,0,1
TCK-004783,98,14,0,0,0.0366,2,0,0,0
TCK-004784,153,23,0,0,0.0547,0,0,0,0
TCK-004785,54,10,0,0,0.0233,0,0,0,0
TCK-004786,59,10,0,0,0.0204,1,0,0,1
TCK-004787,56,11,0,0,0.0222,0,0,0,0
TCK-004788,59,10,0,0,0.0204,1,0,0,1
TCK-004789,61,10,0,0,0.02,1,0,1,0
TCK-004790,62,11,0,0,0.02,1,1,0,0
TCK-004791,55,8,0,0,0.0638,0,0,0,0
TCK-004792,105,18,0,0,0.0357,0,0,0,1
TCK-004793,90,15,1,0,0.027,1,0,0,0
TCK-004794,46,9,0,0,0.0303,2,0,0,1
TCK-004795,51,8,0,0,0.0233,1,0,0,1
TCK-004796,145,23,0,0,0.025,2,0,0,1
TCK-004797,151,27,0,0,0.025,0,0,0,0
TCK-004798,51,8,0,0,0.0233,1,0,0,1
TCK-004799,56,11,0,0,0.0222,0,0,0,0
TCK-004800,53,9,0,0,0.0227,0,0,0,0
TCK-004801,53,9,0,0,0.0227,0,0,0,0
TCK-004802,59,10,0,0,0.0204,1,0,0,1
TCK-004803,56,11,0,0,0.0222,0,0,0,0
TCK-004804,55,10,0,0,0.0222,0,0,0,0
TCK-004805,56,10,1,0,0.0217,0,0,0,0
TCK-004806,59,9,1,0,0.0204,0,0,0,0
TCK-004807,93,15,0,0,0.026,2,0,0,1
TCK-004808,46,9,0,0,0.0303,2,0,0,1
TCK-004809,61,11,0,0,0.0408,0,0,0,1
TCK-004810,45,8,0,0,0.027,0,0,0,0
TCK-004811,57,10,1,0,0.0213,0,0,0,0
TCK-004812,64,12,0,0,0.0192,0,0,0,0
